"Recording","Timestamp","Duration","Speakers","Text","Tags","Comments","Reels"
"2024-07-16_p06_lego_with_audio.mp4","00:04:45","00:00:01","","","lip movement, lip purse","",""
"2024-07-16_p06_lego_with_audio.mp4","00:04:29","00:00:01","","","lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:04:12","00:00:01","","","lip corner raise, lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:04:09","00:00:01","","","lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:04:04","00:00:01","","","lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:03:50","00:00:01","","","lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:03:29","00:00:01","","","lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:03:27","00:00:01","","","lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:02:04","00:00:01","","","lip movement","",""
"2024-07-16_p06_lego_with_audio.mp4","00:01:59","00:00:01","","","lip corner raise","",""
"2024-07-16_p06_lego_with_audio.mp4","00:01:46","00:00:01","","","lip movement","",""
"2024-07-18_p09_knot_with_audio.mp4","00:08:35","00:00:03","","","flip back, touching forehead","",""
"2024-07-18_p09_knot_with_audio.mp4","00:08:15","00:00:05","","","flip back","",""
"2024-07-18_p09_knot_with_audio.mp4","00:08:03","00:00:02","","","give up","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:59","00:00:03","","","laugh","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:56","00:00:02","","","smile","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:36","00:00:02","","","lean back","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:15","00:00:02","","","lean back","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:06","00:00:02","","","lift head","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:03","00:00:02","","","chin tuck","",""
"2024-07-18_p09_knot_with_audio.mp4","00:06:53","00:00:02","","","face scratch","",""
"2024-07-18_p09_knot_with_audio.mp4","00:06:23","00:00:02","","","furrowed brows","",""
"2024-07-18_p09_knot_with_audio.mp4","00:05:43","00:00:02","","","smile","",""
"2024-07-18_p09_knot_with_audio.mp4","00:05:16","00:00:02","","","lean forward","",""
"2024-07-18_p09_knot_with_audio.mp4","00:04:30","00:00:02","","","lip purse","",""
"2024-07-18_p09_knot_with_audio.mp4","00:04:12","00:00:02","","","sit back","",""
"2024-07-18_p09_knot_with_audio.mp4","00:04:05","00:00:04","","","laugh","",""
"2024-07-18_p09_knot_with_audio.mp4","00:03:05","00:00:02","","","furrowed brows","",""
"2024-07-18_p09_knot_with_audio.mp4","00:03:02","00:00:02","","","drop shoulder, frown, audible sigh, flip back","",""
"2024-07-18_p09_knot_with_audio.mp4","00:02:49","00:00:02","","","flip back","",""
"2024-07-18_p09_knot_with_audio.mp4","00:02:07","00:00:01","","","starts resting head on hand","",""
"2024-07-18_p09_knot_with_audio.mp4","00:02:05","00:00:02","","","touching nose","",""
"2024-07-18_p09_knot_with_audio.mp4","00:01:25","00:00:02","","","furrowed brows","",""
"2024-07-18_p09_knot_with_audio.mp4","00:01:06","00:00:04","","","flip forward","",""
"2024-07-18_p09_knot_with_audio.mp4","00:00:54","00:00:02","","","nose scratch, lip purse","",""
"2024-07-18_p09_knot_with_audio.mp4","00:00:12","00:00:23","","","flip forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:08:12","00:00:04","Speaker 1","on this one.","give up","",""
"2024-07-18_p09_origami_with_audio.mp4","00:08:03","00:00:02","","","lean back","",""
"2024-07-18_p09_origami_with_audio.mp4","00:07:00","00:00:02","","","smile","",""
"2024-07-18_p09_origami_with_audio.mp4","00:06:19","00:00:02","","","touching forehead, lean forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:06:12","00:00:02","","","lean forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:05:35","00:00:02","","","chin forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:05:27","00:00:02","","","chin forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:04:50","00:00:02","","","chin forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:04:56","00:00:02","","","chin forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:04:35","00:00:03","","","lean back","",""
"2024-07-18_p09_origami_with_audio.mp4","00:04:30","00:00:03","","","head bow","",""
"2024-07-18_p09_origami_with_audio.mp4","00:04:23","00:00:03","","","head bow","",""
"2024-07-18_p09_origami_with_audio.mp4","00:03:57","00:00:03","","","lean back","",""
"2024-07-18_p09_origami_with_audio.mp4","00:03:42","00:00:03","","","lean back","",""
"2024-07-18_p09_origami_with_audio.mp4","00:03:32","00:00:01","","","head bow","",""
"2024-07-18_p09_origami_with_audio.mp4","00:03:27","00:00:02","","","furrowed brows, starts resting head on hand, lean forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:58","00:00:01","","","flip back","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:50","00:00:02","","","lean forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:37","00:00:02","","","head bow","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:36","00:00:01","","","flip forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:32","00:00:02","","","head bow","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:14","00:00:02","","","lift head","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:57","00:00:03","","","no movement","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:01","00:00:02","","","nose scratch","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:44","00:00:02","","","flip back","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:40","00:00:01","","","head shake","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:34","00:00:02","","","flip forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:33","00:00:01","","","head bow","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:26","00:00:03","","","flip forward","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:23","00:00:02","","","flip back","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:22","00:00:02","","","squint","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:21","00:00:02","","","audible sigh","",""
"2024-07-18_p09_origami_with_audio.mp4","00:00:16","00:00:02","","","squint, lean forward","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:09:32","00:00:06","","","aimless movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:09:41","00:00:03","","","head scratch","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:08:47","00:00:03","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:08:55","00:00:03","","","posture reset","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:08:29","00:00:02","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:08:25","00:00:03","","","posture reset","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:49","00:00:05","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:27","00:00:02","","","starts resting head on hand, biting lip","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:23","00:00:02","","","repetitive movements","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:26","00:00:02","","","posture reset","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:12","00:00:03","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:10","00:00:01","","","head bow","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:07","00:00:01","","","ends resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:04","00:00:01","","","starts resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:57","00:00:04","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:50","00:00:01","","","ends resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:46","00:00:03","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:42","00:00:02","","","starts resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:41","00:00:01","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:33","00:00:02","","","ends resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:27","00:00:03","","","starts resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:19","00:00:01","","","ends resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:17","00:00:02","","","nod","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:06:11","00:00:02","","","starts resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:04:29","00:00:07","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:04:23","00:00:02","","","touching nose","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:03:09","00:00:03","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:03:36","00:00:02","","","ends resting head on hand","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:01:39","00:00:05","","","no movement","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:01:35","00:00:03","","","starts resting head on hand","",""
"2024-07-24_p12_knot_with_audio.mp4","00:08:59","00:00:02","","","flip back","",""
"2024-07-24_p12_knot_with_audio.mp4","00:01:04","00:00:01","","","touching hair","",""
"2024-07-24_p12_origami_with_audio.mp4","00:07:23","00:00:05","","","no movement","",""
"2024-07-24_p12_origami_with_audio.mp4","00:06:33","00:00:15","","","no movement","",""
"2024-07-24_p12_origami_with_audio.mp4","00:06:24","00:00:05","","","gaze shift","",""
"2024-07-24_p12_origami_with_audio.mp4","00:06:00","00:00:14","","","gaze shift","",""
"2024-07-24_p12_origami_with_audio.mp4","00:05:08","00:00:01","","","flip back","",""
"2024-07-24_p12_origami_with_audio.mp4","00:04:41","00:00:18","","","gaze shift","",""
"2024-07-24_p12_origami_with_audio.mp4","00:04:22","00:00:04","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:09:53","00:00:03","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:09:26","00:00:03","","","posture reset","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:09:24","00:00:02","","","lean back","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:09:08","00:00:07","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:08:48","00:00:02","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:08:31","00:00:01","","","touching hair","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:08:24","00:00:07","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:07:31","00:00:01","","","lip corners depressed, nod, smile, chin raise","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:07:08","00:00:01","","","ends resting head on hand","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:06:14","00:00:01","","","ends resting head on hand","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:06:09","00:00:05","","","starts resting head on hand","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:06:01","00:00:01","","","touching hair","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:07:00","00:00:08","","","starts resting head on hand","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:06:28","00:00:07","","","no movement","",""
"2024-07-24_p12_rushhour_with_audio.mp4","00:06:17","00:00:02","","","head shake, smile","",""
