"Recording","Timestamp","Duration","Speakers","Text","Tags","Comments","Reels"
"2024-07-18_p10_rushhour_with_audio.mp4","00:06:57","00:00:07","","","","",""
"2024-07-18_p10_rushhour_with_audio.mp4","00:05:59","00:00:05","","","","",""
"2024-07-18_p10_rushhour_with_audio.mp4","00:03:18","00:00:05","","","","",""
"2024-07-18_p10_rushhour_with_audio.mp4","00:02:22","00:00:19","","","","",""
"2024-07-18_p10_rushhour_with_audio.mp4","00:02:06","00:00:03","","","","",""
"2024-07-18_p10_rushhour_with_audio.mp4","00:01:10","00:00:06","","","","",""
"2024-07-18_p10_knot_with_audio.mp4","00:07:06","00:00:02","","","RH","",""
"2024-07-18_p10_knot_with_audio.mp4","00:08:14","00:00:12","","","RH","",""
"2024-07-18_p10_knot_with_audio.mp4","00:06:30","00:00:06","","","RH","",""
"2024-07-18_p10_knot_with_audio.mp4","00:05:21","00:00:06","","","","",""
"2024-07-18_p10_knot_with_audio.mp4","00:04:00","00:00:08","","","","",""
"2024-07-18_p10_knot_with_audio.mp4","00:02:22","00:00:08","","","","",""
"2024-07-18_p10_origami_with_audio.mp4","00:02:20","00:00:13","","","RH","",""
"2024-07-18_p10_origami_with_audio.mp4","00:01:10","00:00:01","","","","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:17","00:00:09","","","RH","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:08","00:00:05","","","","",""
"2024-07-18_p09_knot_with_audio.mp4","00:02:47","00:00:05","","","RH","",""
"2024-07-18_p09_knot_with_audio.mp4","00:02:11","00:00:03","","","RH","",""
"2024-07-18_p09_knot_with_audio.mp4","00:00:36","00:00:08","","","RH","",""
"2024-07-18_p09_knot_with_audio.mp4","00:07:17","00:00:10","","","","",""
"2024-07-18_p09_knot_with_audio.mp4","00:06:39","00:00:10","","","","",""
"2024-07-18_p09_knot_with_audio.mp4","00:04:05","00:00:16","","","","",""
"2024-07-18_p09_knot_with_audio.mp4","00:02:16","00:00:39","","","","",""
"2024-07-18_p09_knot_with_audio.mp4","00:02:11","00:00:04","","","","",""
"2024-07-18_p09_knot_with_audio.mp4","00:00:38","00:00:04","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:00:56","00:00:03","","","RH","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:36","00:00:15","","","RH","",""
"2024-07-18_p09_origami_with_audio.mp4","00:00:56","00:00:04","","","RH","",""
"2024-07-18_p09_origami_with_audio.mp4","00:07:52","00:00:03","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:07:27","00:00:07","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:06:59","00:00:06","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:06:18","00:00:10","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:05:39","00:00:21","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:03:59","00:00:08","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:03:30","00:00:18","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:02:52","00:00:03","","","","",""
"2024-07-18_p09_origami_with_audio.mp4","00:01:25","00:00:26","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:09:44","00:00:02","","","RH","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:05:17","00:00:53","","","RH","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:05:34","00:00:01","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:05:12","00:00:04","","","RH","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:03:39","00:00:46","","","RH","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:03:34","00:00:03","","","RH","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:01:13","00:00:05","","","RH","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:00:59","00:00:03","","","RH","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:09:42","00:00:03","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:08:59","00:00:04","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:08:26","00:00:03","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:47","00:00:07","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:07:07","00:00:07","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:05:49","00:00:03","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:05:23","00:00:01","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:01:20","00:00:04","","","","",""
"2024-07-18_p09_rushhour_with_audio.mp4","00:00:47","00:00:03","","","","",""
"2024-07-17_p08_lego_with_audio.mp4","00:06:54","00:00:07","","","RH","",""
"2024-07-17_p08_lego_with_audio.mp4","00:05:59","00:00:29","","","RH","",""
"2024-07-17_p08_lego_with_audio.mp4","00:06:06","00:00:17","","","","",""
"2024-07-17_p08_lego_with_audio.mp4","00:00:00","00:00:38","","","RH","",""
"2024-07-17_p08_lego_with_audio.mp4","00:00:10","00:00:08","","","","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:55","00:00:06","","","RH","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:39","00:00:32","","","RH","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:09:37","00:00:11","","","","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:08:21","00:00:06","","","","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:07:51","00:00:08","","","","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:02:25","00:00:12","","","","",""
"2024-07-17_p08_tangrams_with_audio.mp4","00:01:17","00:00:27","","","","",""
"2024-07-17_p08_knot_with_audio.mp4","00:07:18","00:00:12","","","","",""
"2024-07-17_p08_knot_with_audio.mp4","00:05:28","00:00:12","","","","",""
"2024-07-17_p08_knot_with_audio.mp4","00:05:11","00:00:27","","","RH","",""
"2024-07-17_p08_knot_with_audio.mp4","00:04:31","00:00:10","","","RH","",""
"2024-07-17_p08_knot_with_audio.mp4","00:03:52","00:00:15","","","","",""
"2024-07-17_p08_knot_with_audio.mp4","00:03:18","00:00:13","","","","",""
"2024-07-17_p08_knot_with_audio.mp4","00:03:00","00:00:12","","","RH","",""
"2024-07-17_p08_knot_with_audio.mp4","00:01:06","00:00:12","","","","",""
"2024-07-17_p07_origami_with_audio.mp4","00:04:08","00:01:22","","","RH","",""
"2024-07-17_p07_origami_with_audio.mp4","00:03:46","00:00:07","","","","",""
"2024-07-17_p07_rushhour_with_audio.mp4","00:09:39","00:00:09","","","RH","",""
"2024-07-17_p07_rushhour_with_audio.mp4","00:09:13","00:00:07","","","","",""
"2024-07-17_p07_rushhour_with_audio.mp4","00:08:05","00:00:09","","","","",""
"2024-07-17_p07_rushhour_with_audio.mp4","00:07:18","00:00:07","","","","",""
"2024-07-17_p07_rushhour_with_audio.mp4","00:06:53","00:00:05","","","","",""
"2024-07-17_p07_rushhour_with_audio.mp4","00:02:09","00:00:05","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:08:26","00:00:07","","","RH","",""
"2024-07-17_p07_knot_with_audio.mp4","00:04:25","00:00:06","","","RH","",""
"2024-07-17_p07_knot_with_audio.mp4","00:04:00","00:00:10","","","RH","",""
"2024-07-17_p07_knot_with_audio.mp4","00:01:56","00:00:07","","","RH","",""
"2024-07-17_p07_knot_with_audio.mp4","00:09:44","00:00:06","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:08:08","00:00:13","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:06:27","00:00:06","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:05:19","00:00:12","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:04:12","00:00:13","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:03:57","00:00:15","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:02:50","00:00:20","","","","",""
"2024-07-17_p07_knot_with_audio.mp4","00:02:56","00:00:03","","","","",""
"2024-07-16_p06_tangrams_with_audio.mp4","00:09:26","00:00:22","","","","",""
"2024-07-16_p06_tangrams_with_audio.mp4","00:02:22","00:00:15","","","","",""
"2024-07-16_p06_lego_with_audio.mp4","00:09:37","00:00:15","","","","","""Reel #2"""
"2024-07-16_p06_lego_with_audio.mp4","00:09:38","00:00:14","","","RH","","""Reel #2"""
"2024-07-16_p06_lego_with_audio.mp4","00:08:45","00:00:30","","","","","""Reel #2"""
"2024-07-16_p06_knot_with_audio.mp4","00:05:45","00:00:16","","","RH","",""
"2024-07-16_p06_knot_with_audio.mp4","00:04:09","00:00:18","","","RH","",""
"2024-07-16_p06_knot_with_audio.mp4","00:01:56","00:00:18","","","RH","",""
"2024-07-16_p06_knot_with_audio.mp4","00:08:26","00:01:24","","","","",""
"2024-07-16_p06_knot_with_audio.mp4","00:04:50","00:00:16","","","","",""
"2024-07-16_p06_knot_with_audio.mp4","00:03:36","00:00:22","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:02:57","00:00:02","","","RH","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:05:10","00:00:03","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:04:47","00:00:03","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:04:02","00:00:03","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:22","00:00:02","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:09","00:00:03","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:03:04","00:00:01","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:02:20","00:00:03","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:01:08","00:00:03","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:00:55","00:00:02","","","","",""
"2024-07-16_p05_rushhour_with_audio.mp4","00:00:39","00:00:03","","","","",""
"2024-07-16_p05_knot_with_audio.mp4","00:00:26","00:00:01","","","RH","",""
"2024-07-16_p05_knot_with_audio.mp4","00:03:07","00:00:04","","","RH","",""
"2024-07-16_p05_knot_with_audio.mp4","00:08:11","00:00:15","","","","",""
"2024-07-16_p05_knot_with_audio.mp4","00:05:04","00:00:04","","","","",""
"2024-07-16_p05_origami_with_audio.mp4","00:05:54","00:00:10","","","RH","",""
"2024-07-16_p05_origami_with_audio.mp4","00:05:45","00:00:01","","","RH","",""
"2024-07-16_p05_origami_with_audio.mp4","00:05:12","00:00:16","","","RH","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:23","00:00:02","","","RH","",""
"2024-07-16_p05_origami_with_audio.mp4","00:02:58","00:00:28","Speaker 1","","RH","",""
"2024-07-16_p05_origami_with_audio.mp4","00:06:04","00:00:09","","","","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:59","00:00:06","","","","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:45","00:00:08","","","","",""
"2024-07-16_p05_origami_with_audio.mp4","00:04:19","00:00:03","","","","",""
"2024-07-16_p05_origami_with_audio.mp4","00:03:52","00:00:03","Speaker 1","","","",""
"2024-07-16_p05_origami_with_audio.mp4","00:01:52","00:00:01","","","","",""
"2024-07-16_p05_origami_with_audio.mp4","00:00:47","00:00:06","","","","",""
"2024-07-16_p04_lego_with_audio.mp4","00:07:24","00:02:32","","","RH","",""
"2024-07-16_p04_lego_with_audio.mp4","00:07:26","00:02:30","","","","",""
"2024-07-16_p04_lego_with_audio.mp4","00:05:57","00:00:30","","","","",""
"2024-07-16_p04_lego_with_audio.mp4","00:03:54","00:00:14","","","","",""
"2024-07-16_p04_lego_with_audio.mp4","00:02:56","00:00:20","","","","",""
"2024-07-16_p04_lego_with_audio.mp4","00:02:02","00:00:10","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:09:31","00:00:45","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:09:31","00:00:45","","","RH","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:09:40","00:00:12","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:08:57","00:00:14","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:06:51","00:00:09","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:06:34","00:00:09","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:05:55","00:00:11","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:05:09","00:00:12","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:02:49","00:00:10","","","","",""
"2024-07-16_p04_rushhour_with_audio.mp4","00:00:01","00:00:56","","","","",""
"2024-07-16_p04_knot_with_audio.mp4","00:06:34","00:03:25","Speaker 2","right hand, this hand is Ian's.","RH","",""
"2024-07-16_p04_knot_with_audio.mp4","00:06:31","00:00:20","","","","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:20","00:00:32","","","RH","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:03","00:00:11","","","","",""
"2024-07-16_p04_knot_with_audio.mp4","00:04:03","00:00:13","","","","",""
"2024-07-15_p03_knot_with_audio.mp4","00:04:01","00:00:08","","","Confused","",""
"2024-07-15_p03_knot_with_audio.mp4","00:08:14","00:00:29","","","RH","",""
"2024-07-15_p03_knot_with_audio.mp4","00:08:15","00:00:29","","","Confused","",""
"2024-07-15_p03_knot_with_audio.mp4","00:07:05","00:00:14","","","RH","",""
"2024-07-15_p03_knot_with_audio.mp4","00:05:18","00:00:15","","","RH","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:04:54","00:00:20","","","","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:06","00:00:39","","","","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:04:54","00:00:19","","","RH","",""
"2024-07-15_p03_rushhour_with_audio.mp4","00:01:06","00:00:37","","","RH","",""
"2024-07-15_p03_lego_with_audio.mp4","00:09:49","00:00:20","","","","""Again, trying to figure out where I should continue/what part am I on"" (roboticslab@denison.edu)",""
"2024-07-15_p03_lego_with_audio.mp4","00:00:28","00:00:35","","","Confused","""Trying to figure out where I should start"" (roboticslab@denison.edu)",""
"2024-07-15_p03_lego_with_audio.mp4","00:07:11","00:03:02","","","Confused","",""
"2024-07-15_p03_lego_with_audio.mp4","00:07:11","00:03:02","","","RH","",""
"2024-07-15_p03_lego_with_audio.mp4","00:03:39","00:01:14","","","RH","",""
"2024-07-15_p03_lego_with_audio.mp4","00:03:40","00:01:13","","","Confused","",""
"2024-07-15_p03_lego_with_audio.mp4","00:03:13","00:00:13","","","Confused","",""
"2024-07-15_p03_lego_with_audio.mp4","00:01:32","00:00:12","","","RH","",""
"2024-07-15_p02_origami_with_audio.mp4","00:08:04","00:00:30","","","RH","",""
"2024-07-15_p02_origami_with_audio.mp4","00:06:57","00:01:00","","","","",""
"2024-07-15_p02_origami_with_audio.mp4","00:05:00","00:01:32","","","RH","",""
"2024-07-15_p02_origami_with_audio.mp4","00:03:28","00:01:21","","","RH","",""
"2024-07-15_p02_origami_with_audio.mp4","00:02:01","00:00:08","","","","",""
"2024-07-15_p02_origami_with_audio.mp4","00:01:31","00:00:16","","","","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:09:37","00:01:05","","","","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:09:09","00:00:15","","","RH","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:08:05","00:00:10","","","","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:07:37","00:00:25","","","","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:06:46","00:00:25","","","","","""RH"""
"2024-07-15_p02_tangrams_with_audio.mp4","00:05:26","00:00:33","","","","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:04:29","00:00:08","Speaker 1","","","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:03:51","00:00:28","Speaker 1","","RH","",""
"2024-07-15_p02_tangrams_with_audio.mp4","00:01:13","00:00:20","Speaker 1","","RH","",""
"2024-07-15_p02_knot_with_audio.mp4","00:09:20","00:00:21","","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:08:09","00:00:26","","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:07:47","00:00:19","","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:07:31","00:00:14","","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:07:11","00:00:01","","","RH","",""
"2024-07-15_p02_knot_with_audio.mp4","00:05:03","00:00:11","","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:04:39","00:00:22","Speaker 1","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:04:27","00:00:12","Speaker 1","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:04:14","00:00:01","Speaker 1","","RH","",""
"2024-07-15_p02_knot_with_audio.mp4","00:03:48","00:00:13","Speaker 1","","","",""
"2024-07-15_p02_knot_with_audio.mp4","00:02:20","00:00:03","Speaker 1","","RH","",""
"2024-07-15_p02_knot_with_audio.mp4","00:02:21","00:00:20","Speaker 1","","","",""
"2024-07-15_p01_origami_with_audio.mp4","00:04:38","00:00:19","","","","",""
"2024-07-15_p01_origami_with_audio.mp4","00:02:56","00:00:10","","","","",""
"2024-07-15_p01_origami_with_audio.mp4","00:00:50","00:00:27","","","","",""
"2024-07-15_p01_knot_with_audio.mp4","00:08:51","00:01:03","","","RH","",""
"2024-07-15_p01_knot_with_audio.mp4","00:06:56","00:01:48","","mean, something is not getting right. How much time left do I have? This is, like, really physically challenging. No, really, I'm not joking.","","",""
"2024-07-15_p01_knot_with_audio.mp4","00:05:39","00:00:57","","","","",""
"2024-07-15_p01_knot_with_audio.mp4","00:03:58","00:01:07","","","","",""
"2024-07-15_p01_knot_with_audio.mp4","00:01:19","00:01:16","","","","",""
"2024-07-15_p01_rushhour_with_audio.mp4","00:08:40","00:00:22","","","","",""
"2024-07-15_p01_rushhour_with_audio.mp4","00:05:10","00:01:01","","","RH","",""
"2024-07-15_p01_rushhour_with_audio.mp4","00:02:16","00:01:44","","","","",""
"2024-07-15_p01_rushhour_with_audio.mp4","00:01:27","00:00:26","","I'm so confused Are you sure? ","","",""
